Visit,Spending,PPA,Age,Group_size,NPS_P3M,Brand_Loyalty,Brand_Switcher,Funnel_Depth,Awareness_Usage_Gap,Need_is_Drinking,Awareness_flag,Spontaneous_flag,Trial_flag,P3M_flag,P1M_flag,Weekly_flag,Daily_flag,Segmentation,Age_Group_2,Comprehension,City_Hà Nội,City_Hải Phòng,City_Hồ Chí Minh,City_Đà Nẵng,Gender_Male,Occupation_Group_None Working,Occupation_Group_Other Occupations,Occupation_Group_Refuse,Occupation_Group_Self Employed - Company Owner,Occupation_Group_Self Employed - Small Business and Freelance,Occupation_Group_White Collar,Daypart_Unknown,NeedstateGroup_Meals & Snack,NeedstateGroup_Relaxing & Entertainment,NeedstateGroup_Socializing,NeedstateGroup_Studying & Others,NeedstateGroup_Unknown,NeedstateGroup_Working & Business meeting,TOM_Group_Independent Cafe,TOM_Group_Others,TOM_Group_Street / Half street coffee (including carts),TOM_Group_Trung Nguyên,BUMO_Group_Independent Cafe,BUMO_Group_Others,BUMO_Group_Street / Half street coffee (including carts),BUMO_Group_Trung Nguyên,BUMO_Previous_Group_Others,BUMO_Previous_Group_Street / Half street coffee (including carts),BUMO_Previous_Group_Trung Nguyên,MostFavourite_Group_Independent Cafe,MostFavourite_Group_Others,MostFavourite_Group_Street / Half street coffee (including carts),MostFavourite_Group_Trung Nguyên,NPS_P3M_Group_Passive,NPS_P3M_Group_Promoter,NPS_P3M_Group_Unknown,Brand_Likability_Unknown,cluster
0.7919277290997779,0.806717737924939,-0.0464656356375741,0.6975990027031573,0.5416434901000738,0.9659441629521603,0.5600223583377502,0.3265066716111734,0.8028018617348193,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,-0.4957561615730666,-0.3172650449098116,-0.0842957092792804,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.6310462311660272,-0.1522459775069715,0.6433482299884693,-0.6722953014895747,1.211652305480662,0.5419917760442625,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.3479786614871875,1.240240703544138,1.1796284286378378,0.4236201418646109,0.5416434901000738,0.7539679694982115,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3479786614871875,0.8680728249486457,0.6433482299884693,-0.8549478753819391,-0.1283653252805143,0.7539679694982115,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.4751789624120622,1.253209536720156,1.0207579170561647,-0.6722953014895747,1.211652305480662,0.9659441629521603,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.6310462311660272,0.218073639935281,1.1796284286378378,-1.7682107448437605,0.5416434901000738,0.5419917760442625,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.3616480918403462,0.1463626205716023,0.6433482299884693,-0.3069901537048461,1.211652305480662,0.7539679694982115,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.14153378483942,0.7499130980116343,1.1796284286378378,-0.6722953014895747,0.5416434901000738,0.7539679694982115,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3479786614871875,1.0073573072276358,0.8435881868989958,0.0583149940798823,-0.1283653252805143,0.9659441629521603,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,-2.584005288952276,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.9783608390918278,-0.2028148207487047,1.1796284286378378,-1.859537031789943,0.5416434901000738,0.9659441629521603,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.9783608390918278,-0.0137307276594143,1.4553050742762914,-0.8549478753819391,1.211652305480662,0.5419917760442625,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.9783608390918278,-0.2028148207487047,1.1796284286378378,-1.4029055970590318,1.211652305480662,0.9659441629521603,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.9783608390918278,-0.7305449687417023,0.4131174899023159,-0.8549478753819391,-0.7983741406611026,0.7539679694982115,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,-2.584005288952276,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.9783608390918278,-0.2028148207487047,1.1796284286378378,-1.3115793101128497,-0.1283653252805143,0.9659441629521603,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5902456311410461,1.4732542615344673,1.1796284286378378,-0.215663866758664,-0.1283653252805143,0.5419917760442625,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-1.467873285418435,-1.146349685078153,0.8435881868989958,-0.215663866758664,0.5416434901000738,0.9659441629521603,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,-2.584005288952276,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3479786614871875,1.240240703544138,1.1796284286378378,-0.6722953014895747,-0.1283653252805143,0.5419917760442625,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.5902456311410461,1.7473550290572974,1.576602268731893,-0.8549478753819391,-0.1283653252805143,0.7539679694982115,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.9783608390918278,-0.5716691304725017,0.6433482299884693,1.884840733003525,-0.1283653252805143,0.7539679694982115,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.6310462311660272,0.1085761536862805,1.0207579170561647,-1.6768844578975783,-0.1283653252805143,0.7539679694982115,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.6310462311660272,-0.0137307276594143,0.8435881868989958,-0.0330112928662997,-0.1283653252805143,0.7539679694982115,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.3616480918403462,0.5174193120954133,1.1796284286378378,0.0583149940798823,0.5416434901000738,0.7539679694982115,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5902456311410461,1.4732542615344673,1.1796284286378378,0.3322938549184288,1.211652305480662,0.9659441629521603,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.3616480918403462,0.285184540051015,0.8435881868989958,-0.8549478753819391,-0.7983741406611026,0.9659441629521603,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.3709097105746353,1.9378995904901333,0.8055695113953341,0.2409675679722466,-0.1283653252805143,0.7539679694982115,0.5600223583377502,0.3265066716111734,2.2646655714166557,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,11.863000009726427,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3616480918403462,0.5174193120954133,1.1796284286378378,-0.7636215884357569,-0.1283653252805143,0.7539679694982115,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.9783608390918278,-0.4337631671561817,0.8435881868989958,-0.9462741623281212,0.5416434901000738,0.9659441629521603,0.5600223583377502,0.3265066716111734,1.290089764962098,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,-0.3172650449098116,-0.0842957092792804,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.3616480918403462,0.4077303810171619,1.0207579170561647,-0.7636215884357569,-0.1283653252805143,0.9659441629521603,0.5600223583377502,0.3265066716111734,1.7773776681893765,-0.5250075168795424,0.3869961119179694,0.7282277216763586,0.6966262916699806,1.142806855678917,1.54095493916666,2.0171206684087086,3.151938784445251,-0.0842957092792804,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
